Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Quarter,Month,Year,Division,Forecast_Revenue,Pipeline_Stage,Probability_%,Renewal_Probability,Variance,Growth_Rate_%,Scenario,Forecast_Status
480,US-2023-140165,2023-08-09,5/15/2023,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,8,0.7,-331.96,2.9128329297820823,November,2023.0,Technology Licensing,411.63,Negotiation,40,77,-13.28,42.55,Best Case,Below Forecast
481,US-2023-140165,2023-08-09,5/15/2023,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,OFF-FA-10002815,Office Supplies,Fasteners,Staples,7.104,2,0.2,2.3976,2.9128329297820823,November,2023.0,Professional Services,6.94,Negotiation,40,63,0.16,-98.22,Worst Case,Above Forecast
482,US-2023-113768,2023-08-09,5/19/2023,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8.0,2,0.0,3.84,2.9128329297820823,November,2023.0,Managed Services,7.66,Negotiation,90,74,0.34,12.61,Best Case,Above Forecast
483,US-2023-167164,2023-08-09,5/15/2023,Second Class,AG-10270,Alejandro Grove,Consumer,United States,West Jordan,Utah,84084,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,55.5,2,0.0,9.99,2.9128329297820823,November,2023.0,Managed Services,61.1,Negotiation,90,82,-5.6,593.75,Expected Case,Below Forecast
484,US-2023-114433,2023-08-09,5/17/2023,Standard Class,NP-18325,Naresj Patel,Consumer,United States,Oakland,California,94601,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0.0,52.4895,2.9128329297820823,November,2023.0,Managed Services,134.99,Proposal,40,65,14.98,170.22,Best Case,Above Forecast
485,US-2023-106810,2023-08-09,5/20/2023,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316,2.9128329297820823,November,2023.0,Professional Services,354.95,Proposal,40,66,-44.07,107.29,Best Case,Below Forecast
486,US-2023-125150,2023-08-09,5/23/2023,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466,2.9128329297820823,November,2023.0,Managed Services,215.13,Negotiation,40,74,17.75,-25.09,Worst Case,Above Forecast
487,US-2023-163146,2023-08-09,5/20/2023,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56.4,3,0.0,3.384,2.9128329297820823,November,2023.0,Managed Services,54.0,Closed Won,75,68,2.4,-75.78,Best Case,Above Forecast
488,US-2023-148761,2023-08-09,5/21/2023,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,54703,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0.0,45.84,2.9128329297820823,November,2023.0,Professional Services,93.14,Proposal,75,89,-1.46,62.55,Best Case,Below Forecast
489,US-2023-164224,2023-08-09,5/20/2023,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.232,3,0.2,3.7308,2.9128329297820823,November,2023.0,Technology Licensing,156.02,Proposal,75,87,-6.79,62.77,Best Case,Below Forecast
490,US-2023-164224,2023-08-09,5/20/2023,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,15.936,4,0.2,5.7768,2.9128329297820823,November,2023.0,Professional Services,16.04,Negotiation,90,89,-0.1,-89.32,Expected Case,Below Forecast
491,US-2023-133963,2023-08-09,5/22/2023,Second Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,3.984,1,0.2,1.4442,2.9128329297820823,November,2023.0,Managed Services,3.97,Closed Won,60,67,0.01,-75.0,Worst Case,Above Forecast
492,US-2023-103373,2023-08-09,5/24/2023,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.796,2,0.4,-168.9558,2.9128329297820823,November,2023.0,Managed Services,927.31,Negotiation,40,94,-147.51,19473.19,Worst Case,Below Forecast
493,US-2023-107699,2023-08-09,5/23/2023,Standard Class,JH-15820,John Huston,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,9,0.0,26.4132,2.9128329297820823,November,2023.0,Professional Services,62.73,Closed Won,40,94,-5.31,-92.64,Best Case,Below Forecast
494,US-2023-130155,2023-08-09,5/22/2023,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5,0.0,9.234,2.9128329297820823,November,2023.0,Technology Licensing,31.02,Closed Won,60,85,3.18,-40.44,Best Case,Above Forecast
495,US-2023-114188,2023-08-09,5/22/2023,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,139.86,7,0.0,60.1398,2.9128329297820823,November,2023.0,Managed Services,143.92,Lead,40,89,-4.06,308.95,Expected Case,Below Forecast
496,US-2023-130673,2023-08-09,5/22/2023,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.332,3,0.6,-5.9409,2.9128329297820823,November,2023.0,Managed Services,12.01,Proposal,75,94,-1.68,-92.61,Worst Case,Below Forecast
497,US-2023-114188,2023-08-09,5/22/2023,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,0.0,9.3184,2.9128329297820823,November,2023.0,Managed Services,32.96,Negotiation,75,70,0.32,222.11,Worst Case,Above Forecast
498,US-2023-114188,2023-08-09,5/22/2023,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",38.52,9,0.0,11.9412,2.9128329297820823,November,2023.0,Professional Services,35.76,Proposal,60,79,2.76,15.75,Best Case,Above Forecast
499,US-2023-130673,2023-08-09,5/22/2023,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,2,0.2,3.6288,2.9128329297820823,November,2023.0,Managed Services,11.69,Proposal,75,90,-1.32,-73.08,Expected Case,Below Forecast
500,US-2023-130673,2023-08-09,5/22/2023,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,5,0.2,-13.392,2.9128329297820823,November,2023.0,Technology Licensing,72.44,Closed Won,60,93,-5.48,545.83,Expected Case,Below Forecast
501,US-2023-130673,2023-08-09,5/22/2023,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784,2,0.2,-3.6372,2.9128329297820823,November,2023.0,Managed Services,22.26,Proposal,75,71,-1.48,-68.96,Best Case,Below Forecast
502,CA-2023-166695,2023-08-09,5/24/2023,Standard Class,CC-12430,Chuck Clark,Home Office,Canada,Vancouver,British Columbia,V6Z,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.27,8,0.2,-97.18,2.9128329297820823,November,2023.0,Managed Services,474.77,Lead,40,87,43.5,2393.6,Best Case,Above Forecast
503,CA-2023-166695,2023-08-09,5/24/2023,Standard Class,CC-12430,Chuck Clark,Home Office,Canada,Vancouver,British Columbia,V6Z,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0.0,3.35,2.9128329297820823,November,2023.0,Technology Licensing,6.58,Negotiation,90,62,0.4,-98.65,Best Case,Above Forecast
504,CA-2023-166695,2023-08-09,5/24/2023,Standard Class,CC-12430,Chuck Clark,Home Office,Canada,Vancouver,British Columbia,V6Z,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61,2.9128329297820823,November,2023.0,Managed Services,372.98,Proposal,75,64,-29.78,4816.91,Best Case,Below Forecast
505,US-2023-127166,2023-08-09,5/23/2023,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,-29.2524,2.9128329297820823,November,2023.0,Professional Services,103.71,Negotiation,60,72,4.06,-68.6,Best Case,Above Forecast
506,US-2023-152443,2023-08-09,5/26/2023,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0.0,68.8464,2.9128329297820823,November,2023.0,Professional Services,258.47,Proposal,90,71,-12.59,128.15,Expected Case,Below Forecast
507,US-2023-104780,2023-08-09,5/25/2023,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,31.84,8,0.0,10.5072,2.9128329297820823,November,2023.0,Professional Services,33.86,Negotiation,40,60,-2.02,-87.05,Expected Case,Below Forecast
508,US-2023-127166,2023-08-09,5/23/2023,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,3,0.8,-31.008,2.9128329297820823,November,2023.0,Technology Licensing,17.97,Negotiation,90,78,0.27,-42.71,Best Case,Above Forecast
509,US-2023-152443,2023-08-09,5/26/2023,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514,2.9128329297820823,November,2023.0,Managed Services,530.5,Negotiation,60,88,-82.64,2355.37,Best Case,Below Forecast
510,US-2023-117639,2023-08-09,5/25/2023,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7,0.0,1276.4871,2.9128329297820823,November,2023.0,Professional Services,3130.76,Proposal,40,84,-414.83,506.42,Worst Case,Below Forecast
511,US-2023-127166,2023-08-09,5/23/2023,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,56.064,6,0.2,21.024,2.9128329297820823,November,2023.0,Technology Licensing,62.61,Lead,40,75,-6.55,-97.94,Expected Case,Below Forecast
512,US-2023-127166,2023-08-09,5/23/2023,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",4.832,1,0.2,1.6308,2.9128329297820823,November,2023.0,Managed Services,4.46,Negotiation,75,76,0.37,-91.38,Expected Case,Above Forecast
513,US-2023-152443,2023-08-09,5/26/2023,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0.0,8.7906,2.9128329297820823,November,2023.0,Technology Licensing,16.72,Closed Won,90,87,1.22,271.27,Best Case,Above Forecast
514,US-2023-117639,2023-08-09,5/25/2023,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,617.97,3,0.0,173.0316,2.9128329297820823,November,2023.0,Professional Services,647.53,Closed Won,75,64,-29.56,3344.65,Expected Case,Below Forecast
515,CA-2023-152443,2023-08-09,5/26/2023,Standard Class,FG-14260,Frank Gastineau,Home Office,Canada,Montreal,Quebec,H1A,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0.0,68.8464,2.9128329297820823,November,2023.0,Professional Services,233.15,Closed Won,40,60,12.73,-60.21,Expected Case,Above Forecast
516,CA-2023-152443,2023-08-09,5/26/2023,Standard Class,FG-14260,Frank Gastineau,Home Office,Canada,Montreal,Quebec,H1A,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514,2.9128329297820823,November,2023.0,Professional Services,534.51,Lead,75,62,-86.65,82.15,Expected Case,Below Forecast
517,CA-2023-152443,2023-08-09,5/26/2023,Standard Class,FG-14260,Frank Gastineau,Home Office,Canada,Montreal,Quebec,H1A,East,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0.0,8.7906,2.9128329297820823,November,2023.0,Technology Licensing,17.0,Negotiation,75,83,0.94,-95.99,Worst Case,Above Forecast
518,US-2023-143840,2023-08-09,5/29/2023,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0.0,33.995,2.9128329297820823,November,2023.0,Technology Licensing,142.27,Lead,60,88,-6.29,657.97,Expected Case,Below Forecast
519,US-2023-143840,2023-08-09,5/29/2023,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44.95,1,0.0,12.586,2.9128329297820823,November,2023.0,Professional Services,45.37,Negotiation,75,74,-0.42,-66.94,Best Case,Below Forecast
520,US-2023-135881,2023-08-09,5/27/2023,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,56.2032,2.9128329297820823,November,2023.0,Technology Licensing,227.27,Lead,40,63,-19.11,363.09,Expected Case,Below Forecast
521,US-2023-105767,2023-08-09,5/27/2023,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001246,Office Supplies,Art,Newell 317,21.168,9,0.2,2.3814,2.9128329297820823,November,2023.0,Professional Services,19.87,Negotiation,75,60,1.3,-89.83,Expected Case,Above Forecast
522,US-2023-135881,2023-08-09,5/27/2023,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,5,0.2,5.837,2.9128329297820823,November,2023.0,Professional Services,18.48,Closed Won,40,74,-0.52,-15.15,Worst Case,Below Forecast
523,US-2023-105767,2023-08-09,5/27/2023,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7,-2.6256,2.9128329297820823,November,2023.0,Managed Services,3.22,Negotiation,40,83,0.06,-81.73,Expected Case,Above Forecast
524,US-2023-138513,2023-08-09,5/27/2023,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Bellevue,Washington,98006,West,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,2.9128329297820823,November,2023.0,Technology Licensing,15.12,Lead,60,90,-2.16,294.88,Worst Case,Below Forecast
525,US-2023-135881,2023-08-09,5/27/2023,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.0,0.1512,2.9128329297820823,November,2023.0,Professional Services,4.6,Negotiation,40,79,0.44,-61.11,Worst Case,Above Forecast
526,US-2023-105767,2023-08-09,5/27/2023,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003092,Technology,Phones,Motorola L804,55.188,2,0.4,-10.1178,2.9128329297820823,November,2023.0,Professional Services,64.8,Proposal,40,69,-9.61,995.0,Worst Case,Below Forecast
527,US-2023-143413,2023-08-09,5/30/2023,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,116.28,3,0.0,56.9772,2.9128329297820823,November,2023.0,Technology Licensing,133.71,Negotiation,60,70,-17.43,110.7,Expected Case,Below Forecast
528,US-2023-130379,2023-08-09,5/29/2023,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2,0.6,-24.189,2.9128329297820823,November,2023.0,Managed Services,29.01,Closed Won,40,77,0.31,-74.79,Best Case,Above Forecast
529,US-2023-130379,2023-08-09,5/29/2023,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8,-166.32,2.9128329297820823,November,2023.0,Managed Services,85.94,Negotiation,60,93,-10.34,157.84,Best Case,Below Forecast
530,US-2023-100391,2023-08-09,5/29/2023,Standard Class,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0.0,6.7252,2.9128329297820823,November,2023.0,Professional Services,13.29,Proposal,90,87,1.33,-80.66,Expected Case,Above Forecast
531,US-2023-156349,2023-08-09,5/30/2023,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,290.666,2,0.15,27.3568,2.9128329297820823,November,2023.0,Technology Licensing,345.91,Proposal,90,75,-55.24,1888.14,Worst Case,Below Forecast
532,US-2023-158029,2023-08-09,5/30/2023,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.5296,2.9128329297820823,November,2023.0,Managed Services,238.36,Proposal,90,83,-13.06,-22.49,Best Case,Below Forecast
533,US-2023-144029,2023-08-09,5/31/2023,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,359.772,2,0.3,-5.1396,2.9128329297820823,November,2023.0,Technology Licensing,356.53,Lead,40,71,3.24,59.69,Expected Case,Above Forecast
534,US-2023-144029,2023-08-09,5/31/2023,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3,0.2,3.1806,2.9128329297820823,November,2023.0,Technology Licensing,13.51,Proposal,75,66,-0.12,-96.28,Best Case,Below Forecast
535,US-2023-129574,2023-08-09,5/29/2023,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0.0,23.232,2.9128329297820823,November,2023.0,Professional Services,44.52,Lead,60,95,3.88,261.41,Expected Case,Above Forecast
536,US-2023-144029,2023-08-09,5/31/2023,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",102.624,3,0.2,7.6968,2.9128329297820823,November,2023.0,Managed Services,122.82,Proposal,90,76,-20.2,112.03,Worst Case,Below Forecast
537,US-2023-156349,2023-08-09,5/30/2023,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584,2.9128329297820823,November,2023.0,Professional Services,183.8,Lead,60,63,17.78,96.43,Best Case,Above Forecast
538,US-2023-156349,2023-08-09,5/30/2023,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2,0.2,31.494,2.9128329297820823,November,2023.0,Managed Services,92.09,Proposal,90,92,-8.11,-58.34,Expected Case,Below Forecast
